specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G130M_1291_LP5_2062.400_16812/lf2t1c010/lf2t1c010_continuumfit.fits|1317.217|0.00089|14.067|0.014|22.22|1.284|1.907|0.785|2|2|2|-38.4358|38.4358|1318.2232246631904|1318.5609802525494|20477|20511|0.0009|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G130M_1291_LP5_2062.400_16812/lf2t1c010/lf2t1c010_continuumfit.fits|1370.132|0.00089|14.067|0.0|22.22|0.0|1.907|0.0|2|2|2|-38.4358|38.4358|1371.1786465360124|1371.5299703810276|25789|25824|0.0009|NiII|none|-- 
