specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1239.9253|0.00049|10.76|2550.216|22.17|163191.435|50.0|113039.073|2|2|2|-28.4091|28.4091|1240.4163072478536|1240.6513042326023|10567|10584|0.00066|MgII|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1240.3947|0.00049|10.76|0.0|22.17|0.0|50.0|0.0|2|2|2|-28.4091|28.4091|1240.885893129053|1241.1209790768908|10602|10620|0.00066|MgII|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1250.578|4e-05|15.391|0.015|9.574|0.167|-1.151|0.108|2|2|2|-20.0535|20.0535|1250.5434199227743|1250.7107254386656|11561|11574|4e-05|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1253.805|4e-05|15.391|0.0|9.574|0.0|-1.151|0.0|2|2|2|-20.0535|20.0535|1253.7703306921073|1253.938067924293|11802|11815|4e-05|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1250.578|0.0005|15.467|0.005|20.71|0.202|-7.245|0.147|2|2|2|-31.7513|31.7513|1251.0732277167604|1251.3381274911997|11601|11621|0.00048|S II|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1253.805|0.0005|15.467|0.0|20.71|0.0|-7.245|0.0|2|2|2|-31.7513|31.7513|1254.3015056057384|1254.5670889293622|11842|11862|0.00048|S II|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1239.9253|0.00049|14.119|0.549|4.0|13.137|-19.702|7.301|2|2|2|-43.4492|43.4492|1240.3471834291397|1240.7065904849687|10562|10589|0.00042|MgII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1240.3947|0.00049|14.119|0.0|4.0|0.0|-19.702|0.0|2|2|2|-43.4492|43.4492|1240.8167431420527|1241.1762862590394|10597|10624|0.00042|MgII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1152.818|0.00047|13.267|0.1|14.076|4.436|0.926|2.908|2|2|2|-23.3957|23.3957|1153.274516325699|1153.454447363741|1363|1378|0.00048|P II|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1317.217|0.00048|13.599|0.015|21.94|0.977|3.75|0.671|2|2|2|-41.7781|41.7781|1317.665187376723|1318.032313514017|17710|17736|0.00049|NiII|none|--|./modified_component_groups/input_group_5.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1370.132|0.00048|13.599|0.0|21.94|0.0|3.75|0.0|2|2|2|-41.7781|41.7781|1370.5981918779096|1370.9800661391305|22085|22111|0.00049|NiII|none|--|./modified_component_groups/input_group_5.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q06070/o55q06070_continuumfit.fits|1454.842|0.00048|13.599|0.0|21.94|0.0|3.75|0.0|2|2|2|-41.7781|41.7781|1455.3370147314577|1455.7424988117823|28490|28516|0.00049|NiII|none|--|./modified_component_groups/input_group_5.VP
