specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E230M_1978_0.2x0.2_2240.000_14675/oda974010/oda974010_continuumfit.fits|2056.2569|0.00093|13.495|0.041|14.983|2.052|0.439|1.352|2|2|2|-23.3957|23.3957|2058.011072908188|2058.3320120664057|28003|28022|0.00093|CrII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E230M_1978_0.2x0.2_2240.000_14675/oda974010/oda974010_continuumfit.fits|2066.161|0.00093|13.495|0.0|14.983|0.0|0.439|0.0|2|2|2|-23.3957|23.3957|2067.9236220002736|2068.246106983586|28375|28394|0.00093|CrII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E230M_1978_0.2x0.2_2240.000_14675/oda974010/oda974010_continuumfit.fits|2062.664|0.00093|13.406|0.047|10.634|1.38|-5.684|0.819|3|3|3|-23.3957|23.3957|2064.4236387433375|2064.7455779173024|28218|28227|0.00091|ZnII|none|-- 
