specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 22/G130M_1291_LP1_360.000_11625/lb2a14010/lb2a14010_continuumfit.fits|1317.217|0.0005|13.352|0.088|17.2|6.36|7.501|3.889|2|2|2|-26.738|26.738|1317.7532938793759|1317.9882547478444|20370|20394|0.00052|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 22/G130M_1291_LP1_360.000_11625/lb2a14010/lb2a14010_continuumfit.fits|1370.132|0.0005|13.352|0.0|17.2|0.0|7.501|0.0|2|2|2|-26.738|26.738|1370.6898377788452|1370.934237452275|25683|25707|0.00052|NiII|none|-- 
