specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1454.84200|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1456.03230|1456.47065|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1467.25900|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1468.45946|1468.90155|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1467.75600|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1468.95687|1469.39911|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1703.41190|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1704.80558|1705.31882|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1709.60420|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1711.00294|1711.51805|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1741.55310|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1742.97798|1743.50272|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1751.91570|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1753.34906|1753.87692|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1772.28000|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1773.73002|1774.26401|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1773.94900|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1775.40039|1775.93488|0.00096881|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G160M/G160M10/leuw2c020_continuumfit.fits|1783.31800|0.00096881|14.0423|29.0060|0.0000|2|2|2|-45.1203|45.1203|1784.77705|1785.31437|0.00096881|NiII|none|
