specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1454.842|0.0005|13.516|0.043|15.0|3.514|-11.45|1.923|2|2|2|-31.7513|31.7513|1455.4181160694554|1455.7262834269852|3761|3786|0.00046|NiII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1709.6042|0.0005|13.516|0.0|15.0|0.0|-11.45|0.0|2|2|2|-31.7513|31.7513|1710.2812016620555|1710.6433332259887|25576|25606|0.00046|NiII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1741.5531|0.0005|13.516|0.0|15.0|0.0|-11.45|0.0|2|2|2|-31.7513|31.7513|1742.2427533965335|1742.611652436309|28185|28215|0.00046|NiII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1751.9157|0.0005|13.516|0.0|15.0|0.0|-11.45|0.0|2|2|2|-31.7513|31.7513|1752.6094569764284|1752.980551041546|29031|29061|0.00046|NiII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1611.2005|0.00043|15.367|0.092|15.0|7.578|-8.31|4.077|2|2|2|-20.0535|20.0535|1611.784638685656|1612.0001891997838|17537|17555|0.0004|FeII|none|--|./modified_component_groups/input_group_1.VP
