specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/AV95/E140M/E140M20/o4wr17020_continuumfit.fits|1358.773|0.00038|12.871|0.086|15.0|5.759|-3.481|3.449|2|2|2|-28.4091|28.4091|1359.1595810313463|1359.4171026400736|21140|21158|0.00037|CuII|none|-- 
specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/unused AV95/E140M/E140M20/o4wr17020_continuumfit.fits|1608.4511|0.00042|16.208|0.082|15.0|0.501|-19.579|0.606|2|2|2|-21.7246|21.7246|1609.0163170101816|1609.2494313253326|38457|38471|0.00036|FeII|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/unused AV95/E140M/E140M20/o4wr17020_continuumfit.fits|1611.2005|0.00042|16.208|0.0|15.0|0.0|-19.579|0.0|2|2|2|-21.7246|21.7246|1611.766683161809|1612.0001959500612|38617|38631|0.00036|FeII|none|-- 
specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/unused AV95/E140M/E140M20/o4wr17020_continuumfit.fits|1239.9253|0.0004|16.139|0.149|6.124|2.421|1.849|1.283|2|2|2|-18.3824|18.3824|1240.347188196175|1240.4992454092671|10561|10573|0.00041|MgII|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/unused AV95/E140M/E140M20/o4wr17020_continuumfit.fits|1240.3947|0.0004|16.139|0.0|6.124|0.0|1.849|0.0|2|2|2|-18.3824|18.3824|1240.8167479108927|1240.9688626884654|10597|10608|0.00041|MgII|none|-- 
specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/unused AV95/E140M/E140M20/o4wr17020_continuumfit.fits|1250.578|0.00037|15.874|0.04|21.99|0.899|5.312|0.556|2|2|2|-41.7781|41.7781|1250.8640862985937|1251.2126392481266|11585|11611|0.00039|S II|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/unused AV95/E140M/E140M20/o4wr17020_continuumfit.fits|1253.805|0.00037|15.874|0.0|21.99|0.0|5.312|0.0|2|2|2|-41.7781|41.7781|1254.0918245176297|1254.4412768755706|11826|11852|0.00039|S II|none|-- 
specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
