specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E230M_1978_0.2x0.2_2730.000_14675/oda974020/oda974020_continuumfit.fits|2056.2569|0.00096|13.519|0.037|15.858|1.921|-12.134|1.278|3|3|3|-30.0802|30.0802|2058.033985589765|2058.446621846301|28004|28029|0.00092|CrII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E230M_1978_0.2x0.2_2730.000_14675/oda974020/oda974020_continuumfit.fits|2066.161|0.00096|13.519|0.0|15.858|0.0|-12.134|0.0|3|3|3|-30.0802|30.0802|2067.9466450423265|2068.3612687892137|28376|28401|0.00092|CrII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E230M_1978_0.2x0.2_2730.000_14675/oda974020/oda974020_continuumfit.fits|2062.664|0.00095|13.472|0.03|15.991|1.32|-11.117|0.907|2|2|2|-21.7246|21.7246|2064.469624165624|2064.768567979176|28219|28228|0.00091|ZnII|none|-- 
