specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1133.66540|0.00001695|14.7218|28.2272|0.0000|2|2|2|-63.5027|63.5027|1133.44450|1133.92478|0.00001695|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1142.36560|0.00001695|14.7218|28.2272|0.0000|2|2|2|-63.5027|63.5027|1142.14300|1142.62697|0.00001695|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1143.22600|0.00001695|14.7218|28.2272|0.0000|2|2|2|-63.5027|63.5027|1143.00323|1143.48756|0.00001695|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1144.93790|0.00001695|14.7218|28.2272|0.0000|2|2|2|-63.5027|63.5027|1144.71480|1145.19985|0.00001695|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1260.53300|0.00001695|14.7218|28.2272|0.0000|2|2|2|-63.5027|63.5027|1260.28738|1260.82140|0.00001695|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1133.66540|0.00083636|14.9480|31.3853|0.0000|3|3|3|-48.4626|48.4626|1134.43016|1134.79699|0.00083636|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1142.36560|0.00083636|14.9480|31.3853|0.0000|3|3|3|-48.4626|48.4626|1143.13623|1143.50587|0.00083636|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1143.22600|0.00083636|14.9480|31.3853|0.0000|3|3|3|-48.4626|48.4626|1143.99721|1144.36713|0.00083636|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1144.93790|0.00083636|14.9480|31.3853|0.0000|3|3|3|-48.4626|48.4626|1145.71026|1146.08074|0.00083636|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1260.53300|0.00083636|14.9480|31.3853|0.0000|3|3|3|-48.4626|48.4626|1261.38334|1261.79122|0.00083636|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1250.57800|0.00085309|15.6009|33.9329|0.0000|4|4|4|-73.5294|73.5294|1251.33790|1251.95188|0.00085309|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1253.80500|0.00085309|15.6009|33.9329|0.0000|4|4|4|-73.5294|73.5294|1254.56686|1255.18242|0.00085309|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3058/G130M_1291_LP4_2066.368_16319/lehf1c010/lehf1c010_continuumfit.fits|1259.51800|0.00085309|15.6009|33.9329|0.0000|4|4|4|-73.5294|73.5294|1260.28333|1260.90170|0.00085309|SII|none|
