specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/temp/G160M_1611_LP6_1996.096_16811/lf2l2c020/lf2l2c020_continuumfit.fits|1454.842|0.00094|14.168|0.016|15.0|1.183|-5.292|0.662|2|2|2|-25.0668|25.0668|1456.0831055684725|1456.3263954343279|3817|3837|0.00092|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/temp/G160M_1611_LP6_1996.096_16811/lf2l2c020/lf2l2c020_continuumfit.fits|1709.6042|0.00094|14.168|0.0|15.0|0.0|-5.292|0.0|2|2|2|-25.0668|25.0668|1711.0626396742077|1711.3485328340723|25640|25663|0.00092|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/temp/G160M_1611_LP6_1996.096_16811/lf2l2c020/lf2l2c020_continuumfit.fits|1741.5531|0.00094|14.168|0.0|15.0|0.0|-5.292|0.0|2|2|2|-25.0668|25.0668|1743.0387948384775|1743.3300307390625|28250|28274|0.00092|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/temp/G160M_1611_LP6_1996.096_16811/lf2l2c020/lf2l2c020_continuumfit.fits|1751.9157|0.00094|14.168|0.0|15.0|0.0|-5.292|0.0|2|2|2|-25.0668|25.0668|1753.4102350290714|1753.7032038433088|29096|29120|0.00092|NiII|none|-- 
