specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1133.66540|0.00011171|14.5233|44.9550|0.0000|2|2|2|-78.5428|78.5428|1133.49504|1134.08912|0.00011171|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1142.36560|0.00011171|14.5233|44.9550|0.0000|2|2|2|-78.5428|78.5428|1142.19393|1142.79257|0.00011171|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1143.22600|0.00011171|14.5233|44.9550|0.0000|2|2|2|-78.5428|78.5428|1143.05420|1143.65329|0.00011171|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1144.93790|0.00011171|14.5233|44.9550|0.0000|2|2|2|-78.5428|78.5428|1144.76584|1145.36583|0.00011171|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1260.53300|0.00011171|14.5233|44.9550|0.0000|2|2|2|-78.5428|78.5428|1260.34357|1261.00414|0.00011171|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1133.66540|0.00088096|15.3326|43.3834|0.0000|3|3|3|-71.8583|71.8583|1134.39217|1134.93611|0.00088096|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1142.36560|0.00088096|15.3326|43.3834|0.0000|3|3|3|-71.8583|71.8583|1143.09795|1143.64607|0.00088096|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1143.22600|0.00088096|15.3326|43.3834|0.0000|3|3|3|-71.8583|71.8583|1143.95890|1144.50743|0.00088096|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1144.93790|0.00088096|15.3326|43.3834|0.0000|3|3|3|-71.8583|71.8583|1145.67190|1146.22125|0.00088096|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1260.53300|0.00088096|15.3326|43.3834|0.0000|3|3|3|-71.8583|71.8583|1261.34110|1261.94592|0.00088096|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1250.57800|0.00088096|16.0492|41.3480|0.0000|4|4|4|-78.5428|78.5428|1251.35182|1252.00768|0.00088096|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1253.80500|0.00088096|16.0492|41.3480|0.0000|4|4|4|-78.5428|78.5428|1254.58082|1255.23837|0.00088096|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-482/G130M1291/G130M10/lehd2c010_continuumfit.fits|1259.51800|0.00088096|16.0492|41.3480|0.0000|4|4|4|-78.5428|78.5428|1260.29735|1260.95790|0.00088096|SII|none|
