specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1454.84200|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1455.40185|1455.59657|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1467.25900|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1467.82363|1468.02001|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1467.75600|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1468.32082|1468.51727|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1703.41190|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1704.06741|1704.29540|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1709.60420|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1710.26209|1710.49091|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1741.55310|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1742.22328|1742.45638|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1751.91570|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1752.58987|1752.82435|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1772.28000|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1772.96201|1773.19921|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1773.94900|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1774.63165|1774.86908|0.00045174|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 50/G160M_1623_LP1_600.192_11625/lb2a17040/lb2a17040_continuumfit.fits|1783.31800|0.00045174|13.6310|10.0000|0.0000|2|2|2|-20.0535|20.0535|1784.00426|1784.24294|0.00045174|NiII|none|
