specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1250.578|0.00093|16.12|0.174|14.309|1.253|1.518|0.464|2|2|2|-31.7513|31.7513|1251.6030225806803|1251.8679223551196|11646|11665|0.00093|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1253.805|0.00093|16.12|0.0|14.309|0.0|1.518|0.0|2|2|2|-31.7513|31.7513|1254.8326675559383|1255.098250879562|11887|11907|0.00093|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1355.5977|0.00094|18.195|0.186|4.0|5.497|1.502|1.843|2|2|2|-16.7112|16.7112|1356.79947455448|1356.9506035350778|20982|20993|0.00095|O I|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1317.217|0.00094|14.035|0.036|8.923|1.251|-2.692|0.697|2|2|2|-20.0535|20.0535|1318.3700637369143|1318.5462843882658|17765|17778|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1370.132|0.00094|14.035|0.0|8.923|0.0|-2.692|0.0|2|2|2|-20.0535|20.0535|1371.3313844021036|1371.5146841571764|22140|22153|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1454.842|0.00094|14.035|0.0|8.923|0.0|-2.692|0.0|2|2|2|-20.0535|20.0535|1456.115537733828|1456.310170208852|28545|28558|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1611.2005|0.00091|15.488|0.121|7.135|3.77|7.699|1.815|2|2|2|-25.0668|25.0668|1612.5390630689492|1612.808500405451|38667|38683|0.00094|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1239.9253|0.00094|16.605|0.367|6.037|1.898|0.559|0.955|2|2|2|-23.3957|23.3957|1240.9968810697683|1241.1904077550937|10616|10630|0.00094|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/PGMW3070/E140M/E140M10/oeuf2s010_continuumfit.fits|1240.3947|0.00094|16.605|0.0|6.037|0.0|0.559|0.0|2|2|2|-23.3957|23.3957|1241.4666867394922|1241.6602866884457|10651|10666|0.00094|MgII|none|--|./modified_component_groups/input_group_1.VP
