specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/2DFS-3694/G160M/G160M20/leeyac020_continuumfit.fits|1608.4511|0.00044|15.308|0.098|15.0|6.356|-5.063|3.784|2|2|2|-15.0401|15.0401|1609.07011502201|1609.2315017730343|17239|17266|0.00042|FeII|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/2DFS-3694/G160M/G160M20/leeyac020_continuumfit.fits|1611.2005|0.00044|15.308|0.0|15.0|0.0|-5.063|0.0|2|2|2|-15.0401|15.0401|1611.8205731330718|1611.9822357499484|17540|17553|0.00042|FeII|none|-- 
