wave,flux,err,best_fit_spec
1606.7642031911994,-43.97033,1.0342054,1.376953125
1606.790689491956,-229.18962,49.627167,1.390380859375
1606.8171756224165,-9.249434,23.78334,1.406494140625
1606.843661582584,-16.523916,17.85487,1.424560546875
1606.870147372462,-28.613203,20.021519,1.4443359375
1606.896632992054,-42.581894,27.588604,1.4658203125
1606.9231184413627,-10.645287,28.063967,1.48828125
1606.9496037203921,7.144046,29.054451,1.511474609375
1606.9760888291446,9.235665,27.018444,1.53466796875
1607.0025737676242,48.535637,30.686127,1.5576171875
1607.0290585358343,6.094169,35.824146,1.579345703125
1607.0555431337775,-24.619938,29.459852,1.60009765625
1607.0820275614574,45.09159,36.119724,1.61865234375
1607.1085118188776,-0.101912275,32.008102,1.63427734375
1607.1349959060408,43.246597,29.564085,1.646240234375
1607.1614798229507,-18.316673,27.88647,1.654296875
1607.1879635696102,25.410631,29.577879,1.65673828125
1607.214447146023,-67.27397,33.44024,1.654541015625
1607.2409305521926,13.768822,30.824831,1.6474609375
1607.2674137881215,11.646745,34.23069,1.63671875
1607.2938968538137,-6.3257513,23.796782,1.622314453125
1607.320379749272,0.06354713,31.708296,1.605712890625
1607.3468624744999,33.54872,31.26804,1.587158203125
1607.3733450295006,54.08073,33.09354,1.56884765625
1607.3998274142775,-8.697756,28.111897,1.550048828125
1607.426309628834,10.044111,30.200893,1.53173828125
1607.452791673173,-3.063094,26.601934,1.513916015625
1607.4792735472977,50.450844,38.54823,1.49609375
1607.505755251212,11.752415,32.014126,1.478271484375
1607.5322367849187,-5.1221166,31.05438,1.46044921875
1607.5587181484213,-19.329317,29.23466,1.44384765625
1607.585199341723,2.9210503,27.244646,1.428466796875
1607.6116803648272,8.637031,33.40033,1.414306640625
1607.6381612177368,-15.310302,30.440908,1.40234375
1607.6646419004553,-10.56282,31.034348,1.392578125
1607.6911224129867,-10.013188,38.72599,1.38525390625
1607.717602755333,13.89423,34.86589,1.380126953125
1607.7440829274983,64.78378,33.992043,1.377685546875
1607.7705629294853,-5.7398996,26.577698,1.3779296875
1607.7970427612981,-11.072045,30.25798,1.38134765625
1607.8235224229395,28.152027,36.556995,1.38671875
1607.8500019144128,-4.9844465,34.583504,1.3935546875
1607.8764812357208,-8.759852,33.843307,1.4013671875
1607.902960386868,25.681839,38.191734,1.40966796875
1607.9294393678565,40.686264,35.190964,1.418212890625
1607.9559181786904,0.52436954,35.612206,1.42724609375
1607.9823968193723,77.861565,36.73449,1.43701171875
1608.008875289906,-22.760302,43.537235,1.447998046875
1608.0353535902946,30.907919,32.089005,1.458984375
1608.0618317205408,-63.7251,28.620628,1.47119140625
1608.0883096806492,35.36415,34.286945,1.483642578125
1608.1147874706219,-4.322931,43.74336,1.496337890625
1608.1412650904626,15.328185,32.946564,1.50927734375
1608.1677425401747,-36.329205,33.53741,1.52099609375
1608.1942198197614,45.120598,38.61605,1.53125
1608.2206969292258,21.18267,32.90696,1.5400390625
1608.2471738685715,61.80916,35.612057,1.547119140625
1608.2736506378014,45.68765,35.11445,1.55224609375
1608.3001272369193,-13.967536,30.814695,1.556396484375
1608.326603665928,6.944617,37.1645,1.560546875
1608.3530799248306,7.005841,36.15203,1.5654296875
1608.379556013631,18.097763,37.43303,1.57177734375
1608.406031932332,26.977816,32.77221,1.578857421875
1608.4325076809375,18.778753,30.9687,1.586181640625
1608.4589832594497,-31.324879,27.494083,1.5927734375
1608.485458667873,-0.8623765,30.084923,1.59716796875
1608.5119339062103,0.022172458,27.390482,1.598876953125
1608.5384089744643,15.124891,30.30735,1.597412109375
1608.564883872639,9.827141,37.308506,1.59326171875
1608.5913586007375,-18.202269,32.102554,1.586181640625
1608.617833158763,-34.190884,28.567377,1.577392578125
1608.6443075467187,42.400406,32.591366,1.567626953125
1608.6707817646081,12.332469,25.82795,1.55810546875
1608.6972558124344,-16.656878,21.444761,1.548828125
1608.7237296902006,-3.1806886,32.852345,1.541259765625
1608.7502033979101,-38.65232,29.15377,1.535400390625
1608.7766769355667,-23.812817,22.5994,1.531982421875
1608.803150303173,20.727438,22.131275,1.530517578125
1608.8296235007326,-30.569868,22.666386,1.531005859375
1608.8560965282486,-30.900608,25.947926,1.533203125
1608.8825693857243,-19.949776,22.491692,1.5380859375
1608.9090420731634,-19.88489,19.831533,1.544677734375
1608.9355145905686,-16.334135,24.80921,1.553466796875
1608.9619869379433,-29.384882,22.325537,1.564453125
1608.988459115291,-6.19374,19.376986,1.5771484375
1609.014931122615,44.074314,27.09189,1.59130859375
1609.0414029599185,-14.257053,23.437191,1.605224609375
1609.0678746272044,-60.028362,24.172241,1.61865234375
1609.0943461244767,-12.845537,25.207464,1.630859375
1609.120817451738,4.7845397,21.586994,1.6416015625
1609.1472886089919,26.770365,22.321379,1.64990234375
1609.1737595962416,-7.3061905,22.027178,1.656005859375
1609.2002304134903,-4.7455916,18.818205,1.659423828125
1609.2267010607416,29.61625,27.203981,1.660888671875
1609.2531715379982,21.445045,21.526659,1.65966796875
1609.279641845264,30.54374,27.455587,1.656494140625
1609.306111982542,34.234074,22.343609,1.651611328125
1609.3325819498352,3.298767,18.961275,1.645751953125
1609.3590517471475,-4.388805,29.461523,1.63818359375
1609.3855213744819,3.119107,21.57562,1.63037109375
1609.4119908318414,-34.670086,21.594223,1.622314453125
1609.4384601192291,4.633667,17.032122,1.6142578125
1609.4649292366491,-54.481297,16.952507,1.6064453125
1609.491398184104,-13.483663,20.478727,1.598876953125
1609.5178669615975,24.708652,20.733866,1.592529296875
1609.5443355691325,-10.52115,14.408111,1.58740234375
1609.5708040067125,-2.1799686,14.942709,1.58349609375
1609.5972722743409,1.5221114,20.038439,1.581298828125
1609.6237403720204,-3.951834,19.069263,1.58056640625
1609.650208299755,20.420328,19.538368,1.5810546875
1609.6766760575474,-0.030157845,17.482483,1.582763671875
1609.7031436454013,10.06124,18.203655,1.585205078125
1609.7296110633195,4.4779725,22.282063,1.588623046875
1609.756078311306,4.3468156,18.440767,1.593017578125
1609.7825453893631,16.971582,16.5447,1.5986328125
1609.8090122974952,4.218131,18.512833,1.604736328125
1609.8354790357046,-2.0073473,17.895681,1.612060546875
1609.861945603995,-33.187496,15.785765,1.61962890625
1609.8884120023695,10.6170635,17.05092,1.6279296875
1609.9148782308316,-17.194542,15.326879,1.63623046875
1609.9413442893845,-15.169348,15.764237,1.644287109375
1609.9678101780314,0.2140764,14.806849,1.652099609375
1609.9942758967754,3.8666046,15.64554,1.6591796875
1610.0207414456204,-12.902447,18.952902,1.6650390625
1610.0472068245688,-10.587434,12.968656,1.669677734375
1610.073672033625,-2.512059,17.535166,1.673583984375
1610.100137072791,-4.1975365,14.214718,1.67626953125
1610.1266019420707,-10.991245,14.72435,1.677734375
1610.1530666414676,18.751999,17.3858,1.678466796875
1610.1795311709843,9.824111,14.525834,1.678466796875
1610.205995530625,14.3653,15.592908,1.677978515625
1610.2324597203922,23.046576,14.998502,1.677490234375
1610.2589237402894,12.614971,16.034067,1.6767578125
1610.28538759032,6.5165086,15.799357,1.67578125
1610.311851270487,0.33127528,15.514506,1.674560546875
1610.338314780794,-6.474564,12.906986,1.672607421875
1610.364778121244,6.735581,15.371134,1.669189453125
1610.3912412918403,-11.295703,15.750397,1.66357421875
1610.4177042925867,-21.502548,12.354983,1.656005859375
1610.4441671234854,20.89537,15.628322,1.646484375
1610.4706297845407,-7.09694,15.027138,1.634521484375
1610.4970922757554,6.6859393,15.638919,1.6201171875
1610.5235545971327,-7.62963,16.228394,1.603759765625
1610.5500167486762,2.884336,14.716577,1.585693359375
1610.5764787303888,-4.509323,14.047669,1.566162109375
1610.6029405422742,-6.0478745,15.624589,1.545654296875
1610.629402184335,-16.12834,15.061034,1.524658203125
