specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Cl* NGC 2070 MEL 47/E140M_1425_0.2x0.2_2728.000_15629/ody219010/ody219010_continuumfit.fits|1317.217|0.00092|14.161|0.036|26.818|2.613|0.54|1.879|2|2|2|-40.107|40.107|1318.2525926443086|1318.6050339470114|17757|17782|0.00092|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Cl* NGC 2070 MEL 47/E140M_1425_0.2x0.2_2728.000_15629/ody219010/ody219010_continuumfit.fits|1370.132|0.00092|14.161|0.0|26.818|0.0|0.54|0.0|2|2|2|-40.107|40.107|1371.2091942822874|1371.5757937924327|22132|22157|0.00092|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Cl* NGC 2070 MEL 47/E140M_1425_0.2x0.2_2728.000_15629/ody219010/ody219010_continuumfit.fits|1454.842|0.00092|14.161|0.0|26.818|0.0|0.54|0.0|2|2|2|-40.107|40.107|1455.9857930681362|1456.3750580181838|28537|28563|0.00092|NiII|none|-- 
