wave,flux,err,best_fit_spec
1250.0088257339596,1.2582569,0.16614679,1.010083794593811
1250.0222664361938,1.1179974,0.15439984,1.0100477933883667
1250.0357068737178,1.266294,0.15608571,1.009977102279663
1250.0491470465465,1.0981414,0.14647576,1.0098686218261719
1250.0625869546961,1.5151528,0.17715183,1.0097099542617798
1250.0760265981814,1.1753196,0.16069667,1.0095016956329346
1250.0894659770192,0.93373156,0.14977658,1.009236216545105
1250.1029050912236,1.0975852,0.1483707,1.008907675743103
1250.1163439408122,1.209952,0.15439278,1.0085198879241943
1250.129782525799,1.2203135,0.16173835,1.0080640316009521
1250.1432208462002,1.5104316,0.16827296,1.0075459480285645
1250.1566589020317,1.569961,0.16647707,1.0069681406021118
1250.1700966933083,1.1575674,0.15125893,1.0063308477401733
1250.1835342200466,0.9280967,0.13890946,1.0056471824645996
1250.1969714822615,1.1878322,0.15606043,1.0049211978912354
1250.2104084799694,1.278488,0.1597443,1.0041651725769043
1250.2238452131846,1.164919,0.14914353,1.0033900737762451
1250.2372816819243,1.2956489,0.16821721,1.002606987953186
1250.2507178862031,1.5533719,0.17363194,1.0018281936645508
1250.2641538260366,1.1944076,0.14756817,1.0010640621185303
1250.2775895014413,0.92238027,0.15016907,1.0003238916397095
1250.2910249124316,1.0511495,0.15502167,0.9996119737625122
1250.304460059024,1.1377982,0.16071746,0.998936653137207
1250.3178949412338,1.15968,0.15402097,0.9982941150665283
1250.3313295590765,1.2038518,0.15387475,0.9976845979690552
1250.3447639125682,1.1808445,0.14901425,0.9971057176589966
1250.3581980017238,1.0083325,0.14571647,0.9965499639511108
1250.3716318265592,0.7450468,0.13415323,0.9960131645202637
1250.3850653870902,1.2827165,0.15645826,0.9954864978790283
1250.3984986833323,1.4105058,0.1593375,0.9949631690979004
1250.4119317153009,0.9890083,0.15170878,0.9944355487823486
1250.4253644830114,0.886323,0.15762837,0.9938979148864746
1250.4387969864802,0.86737376,0.14361803,0.9933434724807739
1250.4522292257222,0.89848316,0.1380132,0.9927680492401123
1250.4656612007536,0.90364635,0.1404497,0.9921693801879883
1250.4790929115895,1.0456419,0.15541191,0.9915425777435303
1250.492524358245,0.7296846,0.15333998,0.9908908605575562
1250.5059555407367,0.95847726,0.15520562,0.9902132749557495
1250.5193864590804,0.8810305,0.13874023,0.9895120859146118
1250.5328171132903,1.1642075,0.1516798,0.9887914657592773
1250.5462475033828,1.0134555,0.13829675,0.9880521297454834
1250.5596776293733,0.77864677,0.1300319,0.9873000383377075
1250.5731074912778,0.90058005,0.1426323,0.9865380525588989
