specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q03070/o55q03070_continuumfit.fits|1250.578|0.00051|15.446|0.005|21.79|0.235|-7.483|0.171|2|2|2|-43.4492|43.4492|1251.0313958897984|1251.3938907570814|11598|11625|0.00048|S II|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q03070/o55q03070_continuumfit.fits|1253.805|0.00051|15.446|0.0|21.79|0.0|-7.483|0.0|2|2|2|-43.4492|43.4492|1254.2595658356447|1254.6229960871553|11839|11866|0.00048|S II|none|-- 
