specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1250.578|5e-05|15.63|0.085|10.168|0.796|-2.279|0.484|2|2|2|-26.738|26.738|1250.5294796148257|1250.752553636014|11567|11584|4e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1253.805|5e-05|15.63|0.0|10.168|0.0|-2.279|0.0|2|2|2|-26.738|26.738|1253.756354412493|1253.9800040554069|11808|11825|4e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1250.578|0.00087|16.719|0.098|31.591|1.302|-5.03|0.538|2|2|2|-61.8316|61.8316|1251.4078360174678|1251.923694482892|11633|11671|0.00085|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1253.805|0.00087|16.719|0.0|31.591|0.0|-5.03|0.0|2|2|2|-61.8316|61.8316|1254.6369773319868|1255.1541669221133|11874|11913|0.00085|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1317.217|0.00096|14.126|0.028|30.648|2.274|-6.083|1.639|2|2|2|-38.4358|38.4358|1318.3113333083206|1318.6490888976796|17762|17786|0.00094|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1370.132|0.00096|14.126|0.0|30.648|0.0|-6.083|0.0|2|2|2|-38.4358|38.4358|1371.2702946654924|1371.6216185105077|22137|22161|0.00094|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1454.842|0.00096|14.126|0.0|30.648|0.0|-6.083|0.0|2|2|2|-38.4358|38.4358|1456.050671053398|1456.423715902602|28543|28567|0.00094|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1608.4511|0.00092|15.759|0.046|32.742|1.456|-18.931|1.927|2|2|2|-36.7647|36.7647|1609.7335923098901|1610.1280933760656|38505|38528|0.00086|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1611.2005|0.00092|15.759|0.0|32.742|0.0|-18.931|0.0|2|2|2|-36.7647|36.7647|1612.4851845334254|1612.8803599385542|38666|38689|0.00086|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1239.9253|0.00093|16.533|0.035|24.46|2.05|-8.548|1.518|2|2|2|-36.7647|36.7647|1240.9277748450916|1241.2318884440863|10612|10635|0.0009|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1240.3947|0.00093|16.533|0.0|24.46|0.0|-8.548|0.0|2|2|2|-36.7647|36.7647|1241.3975543531897|1241.7017830808322|10647|10670|0.0009|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.199_16090/oeb71s020/oeb71s020_continuumfit.fits|1358.773|0.0009|13.218|0.071|42.04|8.348|-3.303|5.631|2|2|2|-41.7781|41.7781|1359.810957534863|1360.1896658896364|21192|21218|0.00089|CuII|none|--|./modified_component_groups/input_group_5.VP
