wave,flux,err,best_fit_spec
1250.0033174010603,1.2703549,0.17021322,1.0133123397827148
1250.0167582135539,1.3574364,0.16183567,1.013040542602539
1250.0301987613307,1.0320414,0.15231034,1.0127382278442383
1250.0436390444054,1.3258071,0.15890583,1.012415885925293
1250.0570790627946,1.1827459,0.15642218,1.0120782852172852
1250.0705188165134,1.2445792,0.16083917,1.011733055114746
1250.0839583055777,1.274928,0.15562809,1.0113887786865234
1250.0973975300028,1.2226326,0.15665755,1.01104736328125
1250.1108364898043,1.2786878,0.15522568,1.0107173919677734
1250.1242751849986,1.3169308,0.16806173,1.0103988647460938
1250.1377136156007,1.055758,0.14617747,1.0100946426391602
1250.1511517816261,1.1997275,0.16145746,1.0098037719726562
1250.1645896830905,1.3147366,0.16532268,1.0095205307006836
1250.17802732001,1.152189,0.14950314,1.0092430114746094
1250.1914646924,1.3539672,0.16297236,1.0089635848999023
1250.2049018002756,1.5403965,0.16629459,1.0086774826049805
1250.218338643653,1.0727035,0.15212727,1.0083799362182617
1250.2317752225476,1.2395796,0.15345575,1.0080623626708984
1250.2452115369754,1.1490399,0.15096195,1.0077180862426758
1250.2586475869516,1.049691,0.14429195,1.0073413848876953
1250.2720833724914,1.1609654,0.15405959,1.0069236755371094
1250.2855188936114,1.150276,0.16350089,1.0064640045166016
1250.2989541503266,1.2385964,0.15907495,1.0059528350830078
1250.3123891426526,1.3705852,0.15940206,1.0053844451904297
1250.3258238706053,1.3113366,0.15069272,1.0047616958618164
1250.3392583342004,1.0614185,0.15469912,1.0040807723999023
1250.3526925334527,1.3335344,0.15397586,1.0033454895019531
1250.3661264683788,1.2862009,0.14832556,1.0025568008422852
1250.3795601389936,1.1156337,0.15096198,1.0017175674438477
1250.392993545313,1.0166917,0.14168732,1.0008420944213867
1250.4064266873525,1.0592625,0.14718004,0.9999332427978516
1250.419859565128,1.2395203,0.15615113,0.9990043640136719
1250.4332921786545,1.334921,0.15983339,0.9980649948120117
1250.4467245279482,0.9464768,0.14527984,0.9971275329589844
1250.4601566130245,1.017726,0.13839352,0.9962043762207031
1250.4735884338988,0.949712,0.13559946,0.995305061340332
1250.4870199905868,1.1236467,0.14692134,0.994441032409668
1250.5004512831042,1.2120737,0.14834443,0.993617057800293
1250.5138823114664,1.0665568,0.14594461,0.9928379058837891
1250.527313075689,0.9838041,0.13972151,0.9921045303344727
1250.5407435757877,0.7471127,0.12617838,0.9914150238037109
1250.5541738117784,1.1203915,0.14721525,0.9907674789428711
1250.567603783676,0.8131736,0.12714812,0.9901504516601562
1250.581033491496,0.7706665,0.120578915,0.9895601272583008
1250.594462935255,0.2922476,0.10309078,0.988983154296875
1250.6078921149679,0.14367364,0.087984346,0.9884099960327148
1250.6213210306505,0.33510712,0.08860886,0.9878301620483398
1250.6347496823175,0.06543726,0.07528058,0.9872360229492188
1250.6481780699853,0.16177125,0.08426944,0.9866189956665039
1250.6616061936697,-0.073346704,0.06797842,0.9859724044799805
1250.6750340533858,0.18288408,0.08772765,0.9852991104125977
1250.6884616491495,0.45413482,0.11363351,0.9845943450927734
1250.7018889809758,0.7622152,0.12043189,0.9838666915893555
1250.7153160488808,0.8872033,0.13219264,0.9831180572509766
1250.7287428528798,0.82478404,0.12666827,0.9823532104492188
1250.7421693929884,0.98744375,0.14266436,0.9815807342529297
1250.7555956692224,0.8305489,0.13616891,0.980804443359375
1250.7690216815968,0.9879532,0.14215474,0.9800329208374023
1250.7824474301276,1.1408949,0.14127576,0.9792652130126953
1250.7958729148302,1.1331939,0.14651832,0.9785099029541016
1250.8092981357204,1.1806408,0.15550786,0.9777688980102539
1250.8227230928132,1.1968052,0.14928134,0.9770441055297852
1250.8361477861251,1.3093286,0.15030129,0.9763402938842773
1250.849572215671,1.0686659,0.14307818,0.9756565093994141
1250.862996381466,1.0161812,0.13440475,0.9749975204467773
1250.8764202835266,1.0492799,0.14269666,0.9743614196777344
1250.8898439218674,1.0152197,0.1421027,0.973750114440918
1250.9032672965047,1.1136202,0.14787439,0.9731655120849609
1250.9166904074539,0.9983939,0.14340699,0.972599983215332
1250.93011325473,1.1518213,0.14990805,0.9720525741577148
1250.9435358383494,1.1587056,0.13859813,0.9715127944946289
1250.956958158327,0.6603669,0.12268186,0.9709711074829102
1250.9703802146787,0.9516725,0.15849496,0.9704151153564453
1250.9838020074199,1.1499345,0.1447386,0.9698324203491211
1250.9972235365658,1.3219286,0.16092531,0.9692049026489258
1251.0106448021322,1.1070915,0.14418986,0.9685258865356445
1251.0240658041348,0.9846347,0.13861345,0.9677896499633789
1251.0374865425888,1.0989698,0.1359063,0.9669866561889648
1251.0509070175099,0.90134865,0.1378279,0.96612548828125
1251.064327228914,1.3029078,0.14492169,0.9652004241943359
1251.0777471768156,0.87514645,0.1310492,0.9642257690429688
1251.0911668612316,0.99738336,0.14106107,0.9632081985473633
1251.1045862821761,1.2463347,0.14492162,0.9621553421020508
1251.1180054396657,0.96481013,0.14658877,0.9610843658447266
