specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 4/E140M_1425_0.2x0.2_2707.000_15837/oe4x18010/oe4x18010_continuumfit.fits|1317.217|0.00048|13.555|0.042|12.316|1.731|3.365|1.125|2|2|2|-28.4091|28.4091|1317.7239275938402|1317.9735732968998|17718|17736|0.00049|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 4/E140M_1425_0.2x0.2_2707.000_15837/oe4x18010/oe4x18010_continuumfit.fits|1370.132|0.00048|13.555|0.0|12.316|0.0|3.365|0.0|2|2|2|-28.4091|28.4091|1370.659291796267|1370.918966220773|22093|22111|0.00049|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 4/E140M_1425_0.2x0.2_2707.000_15837/oe4x18010/oe4x18010_continuumfit.fits|1454.842|0.00048|13.555|0.0|12.316|0.0|3.365|0.0|2|2|2|-28.4091|28.4091|1455.4018922231323|1455.6776213201076|28498|28516|0.00049|NiII|none|-- 
