wave,flux,err,best_fit_spec
1250.0127324811435,1.4475622,0.14043754,1.4044249259378419
1250.026174347309,1.2644554,0.14153808,1.401257737204236
1250.0396159487127,1.4100682,0.13718252,1.3983399467240518
1250.0530572853697,1.3354582,0.13630022,1.3956997820026094
1250.0664983572958,1.4324394,0.13653436,1.3932873612297414
1250.0799391645064,1.3035089,0.13931984,1.391105086017257
1250.093379707018,1.4339771,0.14019313,1.3891371115668414
1250.106819984845,1.494393,0.13776654,1.3873549630487858
1250.120259998004,1.3940159,0.13943684,1.3857723229298102
1250.1336997465103,1.482979,0.13680369,1.3843570120742887
1250.1471392303797,1.2745906,0.12821941,1.3831101134425254
1250.1605784496278,1.4003524,0.14871077,1.382036825630815
1250.1740174042695,1.5998939,0.14740285,1.3811209824127544
1250.1874560943218,1.4902617,0.14586195,1.3803837500954388
1250.200894519799,1.329284,0.13597138,1.3798131112232777
1250.2143326807177,1.1805966,0.14008006,1.3794075843246423
1250.227770577093,1.0838845,0.13789773,1.3791795803418765
1250.2412082089406,1.4331331,0.14835821,1.3791049403943971
1250.254645576276,1.2936147,0.13184895,1.3791950484475812
1250.2680826791152,1.1816947,0.13601072,1.3794416435091563
1250.281519517474,1.2405937,0.13845952,1.3798364090901383
1250.2949560913669,1.1467221,0.12624665,1.3804003823888074
1250.3083924008106,1.203607,0.13892075,1.381111746982311
1250.3218284458208,1.0998317,0.12766324,1.3819827069126744
1250.335264226412,1.1678828,0.12510197,1.3830167827147244
1250.3486997426007,1.1153284,0.13027164,1.3842057014387976
1250.3621349944024,1.2888875,0.12921202,1.3855790026750854
1250.3755699818323,1.4771185,0.13745467,1.3871208155214096
1250.3890047049065,1.3451653,0.14408678,1.3888373073391342
1250.40243916364,1.3867953,0.13369273,1.3907217400056044
1250.415873358049,1.0470512,0.12127714,1.3927292958050046
1250.4293072881494,1.226457,0.12712157,1.3948265884091975
1250.442740953956,1.5282311,0.13336132,1.3969566658605195
1250.4561743554846,1.4003301,0.12950459,1.3990858510741502
1250.4696074927513,1.342805,0.13089073,1.4011846011548827
1250.483040365771,1.4695076,0.13394986,1.4032263741534359
1250.4964729745595,1.5269387,0.13060524,1.4051491882955802
1250.5099053191325,1.2336333,0.1234947,1.4068682031756636
