specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1239.9253|0.00091|16.331|0.016|16.702|1.114|-5.719|0.649|2|2|2|-40.107|40.107|1240.8863009398958|1241.2180616809023|11710|11743|0.00089|MgII|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1240.3947|0.00091|16.331|0.0|16.702|0.0|-5.719|0.0|2|2|2|-40.107|40.107|1241.356064747168|1241.687951083234|11757|11790|0.00089|MgII|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1250.578|4e-05|15.369|0.034|10.795|0.574|-3.609|0.36|2|2|2|-26.738|26.738|1250.515535670126|1250.7386096913142|12676|12698|3e-05|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1253.805|4e-05|15.369|0.0|10.795|0.0|-3.609|0.0|2|2|2|-26.738|26.738|1253.742374486743|1253.966024129657|13000|13022|3e-05|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1317.217|0.00093|13.993|0.017|22.721|1.536|-5.009|0.939|2|2|2|-38.4358|38.4358|1318.2672723996707|1318.6050279890296|20481|20515|0.00091|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1370.132|0.00093|13.993|0.0|22.721|0.0|-5.009|0.0|2|2|2|-38.4358|38.4358|1371.2244637500926|1371.5757875951078|25793|25829|0.00091|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1142.3656|2e-05|14.563|0.013|30.161|1.174|-5.909|0.8|2|2|2|-66.8449|66.8449|1142.130249169809|1142.6396770240312|1803|1854|-0.0|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1143.226|2e-05|14.563|0.0|30.161|0.0|-5.909|0.0|2|2|2|-66.8449|66.8449|1142.9904719096971|1143.5002834517034|1889|1940|-0.0|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1144.9379|2e-05|14.563|0.0|30.161|0.0|-5.909|0.0|2|2|2|-66.8449|66.8449|1144.702019223056|1145.212594171754|2061|2112|-0.0|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 114/G130M_1291_LP5_2072.416_16812/lf2t2c010/lf2t2c010_continuumfit.fits|1142.3656|0.0009|15.381|0.016|25.24|0.469|-9.361|0.429|4|4|4|-66.8449|66.8449|1143.136364824697|1143.6457926789192|1904|1955|0.00087|FeII|none|--|./modified_component_groups/input_group_0.VP
