specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1055.26170|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1055.15018|1055.38547|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1062.15170|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1062.03945|1062.27628|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1063.17640|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1063.06404|1063.30110|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1063.97180|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1063.85936|1064.09659|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1081.87480|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1081.76046|1082.00169|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1096.87690|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1096.76098|1097.00555|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1106.35960|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1106.24268|1106.48936|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1112.04800|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1111.93048|1112.17843|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1121.97480|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1121.85623|1122.10640|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1125.44770|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1125.32876|1125.57970|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1133.66540|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1133.54559|1133.79837|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1142.36560|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1142.24487|1142.49959|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1143.22600|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1143.10518|1143.36009|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1144.93790|0.00000580|13.8343|17.4438|0.0000|2|2|2|-33.4225|33.4225|1144.81690|1145.07219|0.00000580|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1055.26170|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1055.43244|1055.98561|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1062.15170|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1062.32356|1062.88034|0.00042387|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 MPG 782/G130M_1096_LP2_10611.616_16371/lek63c030/lek63c030_continuumfit.fits|1063.17640|0.00042387|14.6143|43.3259|0.0000|3|3|3|-78.5428|78.5428|1063.34842|1063.90574|0.00042387|FeII|none|
