wave,flux,err,best_fit_spec
1409.354680959069,,,1.2446765899658203
1409.3669278019424,,,1.2439603805541992
1409.379174644816,,,1.243255615234375
1409.3914214876895,,,1.2425642013549805
1409.403668330563,,,1.2418899536132812
1409.4159151734368,,,1.2412347793579102
1409.4281620163104,,,1.2405986785888672
1409.440408859184,,,1.2399864196777344
1409.4526557020574,,,1.2394027709960938
1409.464902544931,,,1.2388458251953125
1409.4771493878045,,,1.2383174896240234
1409.489396230678,,,1.2378273010253906
1409.5016430735516,,,1.237370491027832
1409.5138899164253,,,1.236948013305664
1409.5261367592989,,,1.236562728881836
1409.5383836021724,,,1.2362117767333984
1409.550630445046,,,1.235891342163086
1409.5628772879195,,,1.2355985641479492
1409.575124130793,,,1.2353315353393555
1409.5873709736666,,,1.2350807189941406
1409.59961781654,,,1.2348442077636719
1409.6118646594136,,,1.234614372253418
1409.6241115022874,,,1.2343864440917969
1409.636358345161,,,1.2341556549072266
1409.6486051880345,,,1.2339162826538086
1409.660852030908,,,1.2336645126342773
1409.6730988737816,,,1.2333974838256836
1409.685345716655,,,1.2331132888793945
1409.6975925595286,,,1.2328100204467773
1409.7098394024022,,,1.232487678527832
1409.722086245276,,,1.2321481704711914
1409.7343330881495,,,1.2317876815795898
1409.746579931023,,,1.2314119338989258
1409.7588267738965,,,1.2310237884521484
1409.77107361677,,,1.230626106262207
1409.7833204596436,,,1.2302217483520508
1409.7955673025172,,,1.2298173904418945
1409.8078141453907,,,1.229414939880371
1409.8200609882645,,,1.2290191650390625
1409.832307831138,,,1.2286319732666016
1409.8445546740115,,,1.2282533645629883
1409.856801516885,,,1.227879524230957
1409.8690483597586,,,1.2275066375732422
1409.8812952026321,,,1.2271242141723633
1409.8935420455057,,,1.2267236709594727
1409.9057888883792,,,1.2262945175170898
1409.9180357312528,,,1.2258291244506836
1409.9302825741265,,,1.2253141403198242
1409.942529417,,,1.2247428894042969
1409.9547762598736,,,1.2241172790527344
1409.9670231027471,,,1.223433494567871
1409.9792699456207,,,1.2226810455322266
1409.9915167884942,,,1.221872329711914
1410.0037636313677,,,1.2210044860839844
1410.0160104742413,,,1.2200689315795898
1410.028257317115,,,1.2190771102905273
1410.0405041599886,,,1.2180309295654297
1410.0527510028621,,,1.2169246673583984
1410.0649978457357,,,1.215764045715332
1410.0772446886092,,,1.214552879333496
1410.0894915314827,,,1.2132959365844727
1410.1017383743563,,,1.2119903564453125
1410.1139852172298,,,1.2106475830078125
1410.1262320601033,,,1.2092714309692383
1410.138478902977,,,1.207864761352539
1410.1507257458507,,,1.206437110900879
1410.1629725887242,,,1.2049989700317383
1410.1752194315977,,,1.2035551071166992
1410.1874662744713,,,1.2021160125732422
1410.1997131173448,,,1.200688362121582
1410.2119599602183,,,1.1992778778076172
1410.2242068030919,,,1.1978960037231445
1410.2364536459656,,,1.196542739868164
1410.2487004888392,,,1.1952238082885742
1410.2609473317127,,,1.1939496994018555
1410.2731941745863,,,1.192718505859375
1410.2854410174598,,,1.1915349960327148
1410.2976878603333,,,1.1904115676879883
1410.3099347032069,,,1.1893463134765625
1410.3221815460804,,,1.188340187072754
1410.334428388954,,,1.1874008178710938
1410.3466752318277,,,1.186532974243164
1410.3589220747012,,,1.1857309341430664
1410.3711689175748,,,1.1849946975708008
1410.3834157604483,,,1.1843366622924805
1410.3956626033219,,,1.1837453842163086
1410.4079094461954,,,1.1832199096679688
1410.420156289069,,,1.1827669143676758
1410.4324031319425,,,1.1823816299438477
1410.4446499748162,,,1.1820573806762695
1410.4568968176898,,,1.1817960739135742
1410.4691436605633,,,1.1815910339355469
1410.4813905034368,,,1.1814327239990234
1410.4936373463104,,,1.1813163757324219
1410.505884189184,,,1.1812353134155273
1410.5181310320575,,,1.1811771392822266
1410.530377874931,,,1.1811342239379883
1410.5426247178048,,,1.181100845336914
1410.5548715606783,,,1.1810684204101562
1410.5671184035518,,,1.1810321807861328
1410.5793652464254,,,1.180990219116211
1410.591612089299,,,1.180938720703125
1410.6038589321724,,,1.1808757781982422
1410.616105775046,,,1.1807985305786133
1410.6283526179195,,,1.1807079315185547
1410.640599460793,,,1.1806039810180664
1410.6528463036668,,,1.1804876327514648
1410.6650931465404,,,1.1803579330444336
1410.677339989414,,,1.1802186965942383
1410.6895868322874,,,1.1800737380981445
1410.701833675161,,,1.1799297332763672
1410.7140805180345,,,1.1797914505004883
1410.726327360908,,,1.1796655654907227
1410.7385742037816,,,1.1795587539672852
1410.7508210466553,,,1.1794795989990234
1410.7630678895289,,,1.179429054260254
1410.7753147324024,,,1.1794109344482422
1410.787561575276,,,1.1794309616088867
1410.7998084181495,,,1.1794824600219727
1410.812055261023,,,1.1795635223388672
1410.8243021038966,,,1.179673194885254
1410.83654894677,,,1.1798086166381836
1410.8487957896436,,,1.1799650192260742
1410.8610426325174,,,1.1801395416259766
1410.873289475391,,,1.180333137512207
1410.8855363182645,,,1.1805391311645508
1410.897783161138,,,1.1807584762573242
1410.9100300040116,,,1.1809921264648438
1410.922276846885,,,1.1812362670898438
1410.9345236897586,,,1.181492805480957
1410.9467705326322,,,1.1817626953125
1410.959017375506,,,1.1820449829101562
1410.9712642183795,,,1.1823406219482422
1410.983511061253,,,1.182652473449707
1410.9957579041265,,,1.1829805374145508
1411.008004747,,,1.1833229064941406
1411.0202515898736,,,1.1836776733398438
1411.0324984327472,,,1.1840476989746094
1411.0447452756207,,,1.184427261352539
