specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1133.66540|-0.00001650|14.3249|26.5917|0.0000|2|2|2|-50.1337|50.1337|1133.45713|1133.83629|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1142.36560|-0.00001650|14.3249|26.5917|0.0000|2|2|2|-50.1337|50.1337|1142.15573|1142.53780|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1143.22600|-0.00001650|14.3249|26.5917|0.0000|2|2|2|-50.1337|50.1337|1143.01598|1143.39833|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1144.93790|-0.00001650|14.3249|26.5917|0.0000|2|2|2|-50.1337|50.1337|1144.72756|1145.11049|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1260.53300|-0.00001650|14.3249|26.5917|0.0000|2|2|2|-50.1337|50.1337|1260.30143|1260.72301|-0.00001650|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1133.66540|0.00089768|14.8863|25.7640|0.0000|3|3|3|-50.1337|50.1337|1134.49333|1134.87284|0.00089768|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1142.36560|0.00089768|14.8863|25.7640|0.0000|3|3|3|-50.1337|50.1337|1143.19989|1143.58230|0.00089768|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1143.22600|0.00089768|14.8863|25.7640|0.0000|3|3|3|-50.1337|50.1337|1144.06092|1144.44362|0.00089768|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1144.93790|0.00089768|14.8863|25.7640|0.0000|3|3|3|-50.1337|50.1337|1145.77407|1146.15734|0.00089768|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1260.53300|0.00089768|14.8863|25.7640|0.0000|3|3|3|-50.1337|50.1337|1261.45359|1261.87556|0.00089768|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1250.57800|0.00092555|15.5246|23.9836|0.0000|4|4|4|-45.1203|45.1203|1251.54710|1251.92388|0.00092555|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1253.80500|0.00092555|15.5246|23.9836|0.0000|4|4|4|-45.1203|45.1203|1254.77660|1255.15435|0.00092555|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-031/G130M1291/G130M10/lf2l2c010_continuumfit.fits|1259.51800|0.00092555|15.5246|23.9836|0.0000|4|4|4|-45.1203|45.1203|1260.49402|1260.87350|0.00092555|SII|none|
