specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1133.66540|0.00005039|14.4374|37.9798|0.0000|2|2|2|-66.8449|66.8449|1133.46977|1133.97534|0.00005039|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1142.36560|0.00005039|14.4374|37.9798|0.0000|2|2|2|-66.8449|66.8449|1142.16847|1142.67792|0.00005039|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1143.22600|0.00005039|14.4374|37.9798|0.0000|2|2|2|-66.8449|66.8449|1143.02872|1143.53856|0.00005039|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1144.93790|0.00005039|14.4374|37.9798|0.0000|2|2|2|-66.8449|66.8449|1144.74032|1145.25092|0.00005039|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1260.53300|0.00005039|14.4374|37.9798|0.0000|2|2|2|-66.8449|66.8449|1260.31548|1260.87763|0.00005039|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1133.66540|0.00085309|15.2351|38.3782|0.0000|3|3|3|-76.8717|76.8717|1134.34161|1134.92349|0.00085309|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1142.36560|0.00085309|15.2351|38.3782|0.0000|3|3|3|-76.8717|76.8717|1143.04700|1143.63334|0.00085309|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1143.22600|0.00085309|15.2351|38.3782|0.0000|3|3|3|-76.8717|76.8717|1143.90792|1144.49470|0.00085309|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1144.93790|0.00085309|15.2351|38.3782|0.0000|3|3|3|-76.8717|76.8717|1145.62084|1146.20850|0.00085309|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1260.53300|0.00085309|15.2351|38.3782|0.0000|3|3|3|-76.8717|76.8717|1261.28489|1261.93188|0.00085309|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1250.57800|0.00090325|15.8256|29.9532|0.0000|4|4|4|-65.1738|65.1738|1251.43550|1251.97974|0.00090325|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1253.80500|0.00090325|15.8256|29.9532|0.0000|4|4|4|-65.1738|65.1738|1254.66472|1255.21035|0.00090325|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-406/G130M1291/G130M10/lf1n2c010_continuumfit.fits|1259.51800|0.00090325|15.8256|29.9532|0.0000|4|4|4|-65.1738|65.1738|1260.38163|1260.92976|0.00090325|SII|none|
