specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 22/G130M_1327_LP1_360.032_11625/lb2a14020/lb2a14020_continuumfit.fits|1250.578|0.00049|15.553|0.015|24.19|0.787|-5.518|0.517|2|2|2|-41.7781|41.7781|1251.0174571845134|1251.3660101340463|8837|8872|0.00047|S II|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 22/G130M_1327_LP1_360.032_11625/lb2a14020/lb2a14020_continuumfit.fits|1253.805|0.00049|15.553|0.0|24.19|0.0|-5.518|0.0|2|2|2|-41.7781|41.7781|1254.2455911628294|1254.5950435207703|9161|9196|0.00047|S II|none|-- 
