wave,flux,err,best_fit_spec
1250.0078133680738,0.61977166,0.23187101,1.2715469289742676
1250.021252778082,1.4520917,0.27479,1.2690606858727795
1250.0346919234373,1.4034132,0.24898379,1.2668634636681433
1250.0481308041544,0.8767494,0.22837202,1.2649570174422005
1250.0615694202504,1.1711855,0.23523349,1.2633448394281437
1250.0750077717396,0.9485688,0.22746386,1.2619848992305944
1250.0884458586384,1.5699813,0.2910786,1.2608931868685982
1250.1018836809621,1.0154043,0.21845408,1.2600408056021197
1250.1153212387264,1.1067733,0.25039887,1.2594153957169798
1250.1287585319474,1.5392774,0.26617375,1.2590328443675036
1250.14219556064,0.9186863,0.2135692,1.2588600171988849
1250.15563232482,0.902186,0.21887764,1.2589157233037813
1250.1690688245033,1.0942243,0.23764399,1.2591987964484896
1250.1825050597054,0.531887,0.20375562,1.2597029998960594
1250.1959410304419,1.5660433,0.24913362,1.26047447261396
1250.2093767367282,1.0016332,0.20347442,1.2614870049403204
1250.2228121785802,1.1087071,0.22966532,1.2627659207256965
1250.236247356013,0.78389436,0.20007174,1.2643248341651678
1250.2496822690432,1.0151981,0.23157068,1.2661495371185962
1250.2631169176857,0.9419388,0.22235598,1.2682891471612503
1250.276551301956,1.215242,0.21897954,1.2707178768933867
1250.28998542187,1.0038936,0.22517069,1.2734348366339128
1250.3034192774435,1.424549,0.23625952,1.2764024519023243
1250.3168528686917,1.2468073,0.23006502,1.279498276532262
1250.3302861956304,1.1624402,0.2350771,1.2825730582247084
1250.3437192582753,0.98924994,0.21775416,1.2854386126762822
1250.3571520566418,1.39619,0.23297691,1.2879458918702522
1250.3705845907452,1.2264717,0.239635,1.2899225055859085
1250.3840168606018,1.3087493,0.22922516,1.2913814459702737
1250.3974488662268,1.0906813,0.22229645,1.2922817158014077
1250.4108806076358,1.2802308,0.24367172,1.292687467316516
1250.4243120848444,0.9376316,0.21459632,1.2926697116677905
1250.437743297868,1.3325975,0.23735857,1.292217322352011
1250.4511742467228,1.08614,0.22182523,1.2914381099635754
1250.464604931424,1.236503,0.23529059,1.290377794863741
1250.4780353519868,1.3693962,0.23354863,1.2891425789970214
1250.4914655084276,1.2666401,0.23658898,1.287844286003241
1250.5048954007611,0.7878513,0.20120564,1.2865802115965874
1250.5183250290038,0.834359,0.1921891,1.2854086218966092
