specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1250.578|0.00045|15.604|0.014|21.896|0.588|2.356|0.397|2|2|2|-50.1337|50.1337|1250.9338044194296|1251.35206779201|8824|8866|0.00046|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1253.805|0.00045|15.604|0.0|21.896|0.0|2.356|0.0|2|2|2|-50.1337|50.1337|1254.16172253958|1254.5810652018197|9147|9189|0.00046|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1355.5977|0.00049|18.012|0.142|20.0|11.237|-12.954|6.901|2|2|2|-30.0802|30.0802|1356.1193926286765|1356.3914251554959|20375|20402|0.00044|O I|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1317.217|0.00047|13.876|0.038|25.107|3.424|1.558|2.167|2|2|2|-33.4225|33.4225|1317.6945630038874|1317.988264089473|15656|15715|0.00048|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1370.132|0.00047|13.876|0.0|25.107|0.0|1.558|0.0|2|2|2|-33.4225|33.4225|1370.6287475773865|1370.934247169174|21830|21861|0.00048|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1239.9253|0.00046|15.968|0.034|27.154|3.371|6.386|2.3|2|2|2|-33.4225|33.4225|1240.3610153800314|1240.6374826642032|7763|7791|0.00048|MgII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1240.3947|0.00046|15.968|0.0|27.154|0.0|6.386|0.0|2|2|2|-33.4225|33.4225|1240.8305803293226|1241.1071522760437|7810|7838|0.00048|MgII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1250.578|1e-05|15.328|0.013|19.795|0.753|0.932|0.507|2|2|2|-48.4626|48.4626|1250.390058344445|1250.7943797992748|8769|8810|1e-05|S II|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1253.805|1e-05|15.328|0.0|19.795|0.0|0.932|0.0|2|2|2|-48.4626|48.4626|1253.6165733785153|1254.0219381471845|9093|9133|1e-05|S II|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N81/AzV 446/G130M_1327_LP1_323.040_11625/lb2a03020/lb2a03020_continuumfit.fits|1358.773|0.00055|13.087|0.078|37.517|10.378|-1.494|5.751|2|2|2|-33.4225|33.4225|1359.3716679652832|1359.6746348303968|20701|20731|0.00055|CuII|none|--|./modified_component_groups/input_group_5.VP
