specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1081.87480|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1082.13429|1082.56868|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1096.87690|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1097.13998|1097.58041|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1106.35960|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1106.62496|1107.06919|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1112.04800|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1112.31472|1112.76124|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1121.97480|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1122.24390|1122.69440|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1125.44770|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1125.71764|1126.16953|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1133.66540|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1133.93731|1134.39250|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1142.36560|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1142.63959|1143.09828|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1143.22600|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1143.50020|1143.95923|0.00044059|FeII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/G130M_1096_LP2_1736.096_17295/lf3r4c010/lf3r4c010_continuumfit.fits|1144.93790|0.00044059|14.6438|37.4339|0.0000|3|3|3|-60.1604|60.1604|1145.21251|1145.67223|0.00044059|FeII|none|
