specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1250.578|3e-05|15.545|0.041|15.0|0.817|0.272|0.559|2|2|2|-25.0668|25.0668|1250.5155413266891|1250.7246725958312|11564|11580|3e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1253.805|3e-05|15.545|0.0|15.0|0.0|0.272|0.0|2|2|2|-25.0668|25.0668|1253.7423801579025|1253.952051070798|11805|11821|3e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1250.578|0.00091|15.701|0.038|18.74|0.833|4.38|0.619|2|2|2|-25.0668|25.0668|1251.616962888629|1251.8260941577712|11646|11662|0.00093|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1253.805|0.00091|15.701|0.0|18.74|0.0|4.38|0.0|2|2|2|-25.0668|25.0668|1254.8466438355524|1255.056314748448|11888|11903|0.00093|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1317.217|0.00093|13.983|0.029|15.0|1.268|-3.087|0.872|2|2|2|-20.0535|20.0535|1318.3553899395342|1318.5316105908857|17764|17776|0.00092|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1370.132|0.00093|13.983|0.0|15.0|0.0|-3.087|0.0|2|2|2|-20.0535|20.0535|1371.3161211316235|1371.4994208866963|22138|22151|0.00092|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1454.842|0.00093|13.983|0.0|15.0|0.0|-3.087|0.0|2|2|2|-20.0535|20.0535|1456.099330793948|1456.2939632689718|28544|28556|0.00092|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1608.4511|0.00088|14.938|0.048|30.45|2.046|9.336|1.44|2|2|2|-31.7513|31.7513|1609.697728518646|1610.0384336434656|38501|38521|0.00091|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1611.2005|0.00088|14.938|0.0|30.45|0.0|9.336|0.0|2|2|2|-31.7513|31.7513|1612.449259438541|1612.7905469464185|38662|38682|0.00091|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1239.9253|0.00093|16.243|0.121|5.588|1.231|5.587|0.762|2|2|2|-15.0401|15.0401|1241.010707825875|1241.1351178969553|10616|10626|0.00094|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3204/E140M_1425_0.2x0.2_2176.200_16815/of1n1t010/of1n1t010_continuumfit.fits|1240.3947|0.00093|16.243|0.0|5.588|0.0|5.587|0.0|2|2|2|-15.0401|15.0401|1241.4805187300105|1241.6049758991596|10652|10661|0.00094|MgII|none|--|./modified_component_groups/input_group_1.VP
