specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1250.578|3e-05|15.458|0.049|9.328|0.506|2.45|0.335|2|2|2|-26.738|26.738|1250.501591725426|1250.7246657466142|11571|11587|4e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1253.805|3e-05|15.458|0.0|9.328|0.0|2.45|0.0|2|2|2|-26.738|26.738|1253.7283945609931|1253.952044203907|11811|11828|4e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1250.578|0.00048|15.605|0.022|19.27|0.599|-4.489|0.43|2|2|2|-31.7513|31.7513|1251.0453398273603|1251.3102396017996|11611|11631|0.00046|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1253.805|0.00048|15.605|0.0|19.27|0.0|-4.489|0.0|2|2|2|-31.7513|31.7513|1254.273545754238|1254.5391290778618|11852|11872|0.00046|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1317.217|0.0005|13.302|0.076|12.321|3.161|-4.167|2.049|2|2|2|-26.738|26.738|1317.7532938793759|1317.9882547478444|17728|17745|0.00048|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1370.132|0.0005|13.302|0.0|12.321|0.0|-4.167|0.0|2|2|2|-26.738|26.738|1370.6898377788452|1370.934237452275|22103|22120|0.00048|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1454.842|0.0005|13.302|0.0|12.321|0.0|-4.167|0.0|2|2|2|-26.738|26.738|1455.434326746511|1455.6938367132093|28508|28525|0.00048|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1608.4511|0.00045|14.988|0.084|19.13|1.218|8.242|0.712|2|2|2|-28.4091|28.4091|1609.0163056031374|1609.321147482415|38469|38487|0.00047|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1611.2005|0.00045|14.988|0.0|19.13|0.0|8.242|0.0|2|2|2|-28.4091|28.4091|1611.766671735266|1612.072034694894|38629|38647|0.00047|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1239.9253|0.00046|15.852|0.061|18.48|3.372|1.443|2.301|2|2|2|-28.4091|28.4091|1240.3748317465688|1240.6098287313175|10576|10594|0.00046|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 NMC 28/E140M_1425_0.2x0.2_6000.00_7437/o4wr01030/o4wr01030_continuumfit.fits|1240.3947|0.00046|15.852|0.0|18.48|0.0|1.443|0.0|2|2|2|-28.4091|28.4091|1240.8444019263384|1241.0794878741758|10611|10629|0.00046|MgII|none|--|./modified_component_groups/input_group_1.VP
