specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1133.66540|0.00004482|14.6377|10.0000|0.0000|2|2|2|-31.7513|31.7513|1133.59614|1133.83629|0.00004482|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1142.36560|0.00004482|14.6377|10.0000|0.0000|2|2|2|-31.7513|31.7513|1142.29581|1142.53780|0.00004482|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1143.22600|0.00004482|14.6377|10.0000|0.0000|2|2|2|-31.7513|31.7513|1143.15616|1143.39833|0.00004482|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1144.93790|0.00004482|14.6377|10.0000|0.0000|2|2|2|-31.7513|31.7513|1144.86795|1145.11049|0.00004482|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1260.53300|0.00004482|14.6377|10.0000|0.0000|2|2|2|-31.7513|31.7513|1260.45599|1260.72301|0.00004482|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1133.66540|0.00091998|14.9090|25.0452|0.0000|3|3|3|-43.4492|43.4492|1134.54390|1134.87281|0.00091998|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1142.36560|0.00091998|14.9090|25.0452|0.0000|3|3|3|-43.4492|43.4492|1143.25085|1143.58228|0.00091998|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1143.22600|0.00091998|14.9090|25.0452|0.0000|3|3|3|-43.4492|43.4492|1144.11191|1144.44359|0.00091998|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1144.93790|0.00091998|14.9090|25.0452|0.0000|3|3|3|-43.4492|43.4492|1145.82514|1146.15732|0.00091998|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1260.53300|0.00091998|14.9090|25.0452|0.0000|3|3|3|-43.4492|43.4492|1261.50982|1261.87553|0.00091998|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1250.57800|0.00095342|15.5474|30.2164|0.0000|4|4|4|-60.1604|60.1604|1251.51916|1252.02155|0.00095342|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1253.80500|0.00095342|15.5474|30.2164|0.0000|4|4|4|-60.1604|60.1604|1254.74859|1255.25228|0.00095342|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3100/G130M_1291_LP4_1990.400_16094/leak2c010/leak2c010_continuumfit.fits|1259.51800|0.00095342|15.5474|30.2164|0.0000|4|4|4|-60.1604|60.1604|1260.46589|1260.97187|0.00095342|SII|none|
