specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1454.84200|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1455.95320|1456.31034|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1467.25900|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1468.37969|1468.73988|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1467.75600|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1468.87707|1469.23738|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1703.41190|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1704.71296|1705.13112|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1709.60420|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1710.90999|1711.32967|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1741.55310|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1742.88329|1743.31082|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1751.91570|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1753.25381|1753.68388|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1772.28000|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1773.63366|1774.06873|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1773.94900|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1775.30394|1775.73941|0.00088653|NiII|none|
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/BAT99 113/G160M_1611_LP6_2004.032_16812/lf2t1c020/lf2t1c020_continuumfit.fits|1783.31800|0.00088653|14.0303|26.6122|0.0000|2|2|2|-36.7647|36.7647|1784.68009|1785.11787|0.00088653|NiII|none|
