wave,flux,err,best_fit_spec
1250.0052623112035,1.5667232,0.15493537,1.487986035818545
1250.0187047274528,1.6718365,0.13162206,1.4880578297674856
1250.0321468789123,1.7802562,0.13570221,1.4881448840553657
1250.0455887655987,1.3098276,0.13043348,1.4882166811039659
1250.0590303875272,1.5287349,0.13111901,1.4882732209131964
1250.0724717447135,1.7036805,0.12806347,1.4883145034829648
1250.0859128371733,1.5153733,0.12874798,1.48827949365693
1250.0993536649228,1.535679,0.12407675,1.488183450224061
1250.1127942279766,1.5958161,0.1241521,1.4879958556061441
1250.126234526351,1.5489763,0.12423447,1.4877014510140234
1250.1396745600612,1.3651314,0.118157275,1.4873002364476091
1250.153114329123,1.5612938,0.12725988,1.486761694328684
1250.1665538335524,1.4026867,0.11391322,1.4861316010243428
1250.1799930733648,1.5385808,0.12754796,1.485364180167307
1250.1934320485755,1.5157571,0.12047727,1.4845052081246743
1250.2068707592005,1.5429887,0.1190644,1.4835546848963517
1250.2203092052553,1.5218122,0.12858431,1.482512610482248
1250.2337473867558,1.5598686,0.12177101,1.4813942436713334
1250.247185303717,1.4964406,0.12087442,1.4802301020416435
1250.2606229561552,1.8129383,0.12994662,1.47898966801496
1250.274060344086,1.5011587,0.11999956,1.477718717958379
1250.287497467524,1.6058779,0.1229232,1.476401993082749
1250.3009343264857,1.3437152,0.11427534,1.475054752177039
1250.314370920987,1.3308465,0.109408885,1.473676995241157
1250.3278072510427,1.5369593,0.12073892,1.472268722275013
1250.341243316669,1.6522195,0.123987734,1.4708451920675774
1250.3546791178817,1.530933,0.120558016,1.4694216634078208
1250.3681146546955,1.27858,0.11450459,1.4680133950847163
1250.3815499271266,1.4260612,0.11886611,1.466650904676296
1250.3949849351907,1.306042,0.11603879,1.4653647097605937
1250.408419678903,1.3784479,0.11480275,1.4641853279156434
1250.4218541582793,1.4563302,0.114930704,1.4631432767194792
1250.4352883733357,1.2568899,0.117877655,1.4622385561720082
1250.448722324087,1.3727872,0.1148526,1.4615322014293906
1250.4621560105495,1.6800989,0.1228027,1.461039471280596
1250.475589432738,1.3666201,0.11590032,1.4607603657255357
1250.4890225906688,1.2301342,0.11057117,1.460694884764116
1250.5024554843574,1.3725626,0.110860415,1.4608430283962461
1250.5158881138188,1.3037224,0.11482306,1.4611590202546487
1250.5293204790694,1.4086992,0.11369609,1.4616733779173556
1250.5427525801242,1.0814433,0.10527694,1.4623098074389644
1250.556184416999,1.2099003,0.10784168,1.4630683088193832
1250.5696159897097,0.88162804,0.10014365,1.4639183644803953
1250.5830472982711,0.61134136,0.09182992,1.4648447156328488
1250.5964783426996,0.3238211,0.07269151,1.465862621065713
1250.60990912301,0.19033006,0.072418615,1.4669110456226486
1250.6233396392188,-0.017307732,0.06620067,1.4680052480926247
1250.6367698913411,0.16606715,0.0704623,1.469145228475551
1250.6501998793924,0.22523335,0.08256031,1.470330986771337
1250.6636296033885,0.46881127,0.08092545,1.4715320054017653
1250.6770590633446,0.44669056,0.08533319,1.4727635431558086
1250.6904882592762,1.0076272,0.10252239,1.4740103412443135
1250.7039171911995,1.1213895,0.10578324,1.4752723996671873
