specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1454.84200|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1455.41804|1455.72636|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1467.25900|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1467.83996|1468.15091|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1467.75600|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1468.33716|1468.64821|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1703.41190|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1704.08636|1704.44736|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1709.60420|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1710.28111|1710.64343|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1741.55310|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1742.24267|1742.61175|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1751.91570|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1752.60937|1752.98065|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1772.28000|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1772.98173|1773.35733|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1773.94900|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1774.65139|1775.02734|0.00050191|NiII|none|
/Users/billyli/Documents/float-for-morrow/SMC/SMC N88A/2dFS 3694/G160M_1611_LP4_2336.032_16101/leeyac020/leeyac020_continuumfit.fits|1783.31800|0.00050191|13.2958|10.0000|0.0000|2|2|2|-31.7513|31.7513|1784.02410|1784.40204|0.00050191|NiII|none|
