specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1250.578|4e-05|15.364|0.033|10.38|0.455|-3.056|0.31|2|2|2|-20.0535|20.0535|1250.5434199227743|1250.7107254386656|11569|11582|3e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1253.805|4e-05|15.364|0.0|10.38|0.0|-3.056|0.0|2|2|2|-20.0535|20.0535|1253.7703306921073|1253.938067924293|11810|11822|3e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1250.578|0.00047|15.575|0.018|19.22|0.517|-2.455|0.358|2|2|2|-30.0802|30.0802|1251.0453450667756|1251.2963029234647|11606|11625|0.00047|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1253.805|0.00047|15.575|0.0|19.22|0.0|-2.455|0.0|2|2|2|-30.0802|30.0802|1254.2735510071732|1254.5251564372272|11848|11866|0.00047|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1317.217|0.00049|13.382|0.063|11.577|2.511|2.552|1.605|2|2|2|-26.738|26.738|1317.7386069098259|1317.9735677782944|17723|17739|0.00049|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1370.132|0.00049|13.382|0.0|11.577|0.0|2.552|0.0|2|2|2|-26.738|26.738|1370.6745608070453|1370.918960480475|22097|22114|0.00049|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1454.842|0.00049|13.382|0.0|11.577|0.0|2.552|0.0|2|2|2|-26.738|26.738|1455.4181052582112|1455.6776152249095|28502|28519|0.00049|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1608.4511|0.00047|15.196|0.076|16.33|0.715|0.64|0.538|2|2|2|-28.4091|28.4091|1609.0521740626673|1609.3570159419448|38467|38484|0.00047|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1611.2005|0.00047|15.196|0.0|16.33|0.0|0.64|0.0|2|2|2|-28.4091|28.4091|1611.802601506416|1612.107964466044|38627|38645|0.00047|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1239.9253|0.00046|15.831|0.052|21.67|3.278|-0.663|2.233|2|2|2|-40.107|40.107|1240.333368651614|1240.6651293926204|10568|10593|0.00046|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 W 3/E140M_1425_0.2x0.2_2215.200_16098/oe9e2s010/oe9e2s010_continuumfit.fits|1240.3947|0.00046|15.831|0.0|21.67|0.0|-0.663|0.0|2|2|2|-40.107|40.107|1240.8029231346502|1241.1348094707162|10604|10629|0.00046|MgII|none|--|./modified_component_groups/input_group_1.VP
