specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1133.66540|-0.00001093|14.3404|26.1210|0.0000|2|2|2|-45.1203|45.1203|1133.48241|1133.82365|-0.00001093|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1142.36560|-0.00001093|14.3404|26.1210|0.0000|2|2|2|-45.1203|45.1203|1142.18120|1142.52506|-0.00001093|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1143.22600|-0.00001093|14.3404|26.1210|0.0000|2|2|2|-45.1203|45.1203|1143.04146|1143.38558|-0.00001093|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1144.93790|-0.00001093|14.3404|26.1210|0.0000|2|2|2|-45.1203|45.1203|1144.75309|1145.09772|-0.00001093|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1260.53300|-0.00001093|14.3404|26.1210|0.0000|2|2|2|-45.1203|45.1203|1260.32953|1260.70896|-0.00001093|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1133.66540|0.00090883|14.9290|26.4042|0.0000|3|3|3|-50.1337|50.1337|1134.50597|1134.88548|0.00090883|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1142.36560|0.00090883|14.9290|26.4042|0.0000|3|3|3|-50.1337|50.1337|1143.21262|1143.59504|0.00090883|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1143.22600|0.00090883|14.9290|26.4042|0.0000|3|3|3|-50.1337|50.1337|1144.07366|1144.45637|0.00090883|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1144.93790|0.00090883|14.9290|26.4042|0.0000|3|3|3|-50.1337|50.1337|1145.78683|1146.17011|0.00090883|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1260.53300|0.00090883|14.9290|26.4042|0.0000|3|3|3|-50.1337|50.1337|1261.46764|1261.88961|0.00090883|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1250.57800|0.00092555|15.5378|24.9251|0.0000|4|4|4|-45.1203|45.1203|1251.54710|1251.92388|0.00092555|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1253.80500|0.00092555|15.5378|24.9251|0.0000|4|4|4|-45.1203|45.1203|1254.77660|1255.15435|0.00092555|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/N11-ELS-032/G130M1291/G130M10/leuwbc010_continuumfit.fits|1259.51800|0.00092555|15.5378|24.9251|0.0000|4|4|4|-45.1203|45.1203|1260.49402|1260.87350|0.00092555|SII|none|
