specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1239.9253|0.00044|15.794|0.023|15.0|1.052|-3.112|0.709|2|2|2|-40.107|40.107|1240.3057183174237|1240.6374790584302|10558|10583|0.00043|MgII|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1240.3947|0.00044|15.794|0.0|15.0|0.0|-3.112|0.0|2|2|2|-40.107|40.107|1240.77526233284|1241.1071486689061|10593|10618|0.00043|MgII|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1250.578|3e-05|15.412|0.013|9.471|0.148|1.123|0.099|2|2|2|-20.0535|20.0535|1250.5294759780743|1250.6967814939658|11560|11572|3e-05|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1253.805|3e-05|15.412|0.0|9.471|0.0|1.123|0.0|2|2|2|-20.0535|20.0535|1253.7563507663574|1253.924087998543|11801|11813|3e-05|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1250.578|0.00049|15.478|0.005|20.66|0.186|-2.305|0.134|2|2|2|-41.7781|41.7781|1251.0174571845134|1251.3660101340463|11596|11622|0.00048|S II|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1253.805|0.00049|15.478|0.0|20.66|0.0|-2.305|0.0|2|2|2|-41.7781|41.7781|1254.2455911628294|1254.5950435207703|11837|11864|0.00048|S II|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1152.818|0.0005|12.717|0.308|14.126|14.239|-8.637|9.309|2|2|2|-43.4492|43.4492|1153.2230991720985|1153.5572571437815|1359|1386|0.00047|P II|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1239.9253|0.00047|15.787|0.023|15.0|1.019|-8.839|0.699|2|2|2|-23.3957|23.3957|1240.4163108465493|1240.609837531875|10566|10581|0.00044|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1240.3947|0.00047|15.787|0.0|15.0|0.0|-8.839|0.0|2|2|2|-23.3957|23.3957|1240.8858967291112|1241.079496678065|10602|10616|0.00044|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1317.217|0.0005|13.514|0.019|23.15|1.298|-1.383|0.895|2|2|2|-40.107|40.107|1317.6945536622586|1318.0469949649616|17712|17737|0.00049|NiII|none|--|./modified_component_groups/input_group_5.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1370.132|0.0005|13.514|0.0|23.15|0.0|-1.383|0.0|2|2|2|-40.107|40.107|1370.6287378604875|1370.9953373706328|22086|22111|0.00049|NiII|none|--|./modified_component_groups/input_group_5.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/HD 5980/E140M_1425_0.2x0.2_3236.000_7480/o55q04070/o55q04070_continuumfit.fits|1454.842|0.0005|13.514|0.0|23.15|0.0|-1.383|0.0|2|2|2|-40.107|40.107|1455.3694492548364|1455.758714204884|28491|28517|0.00049|NiII|none|--|./modified_component_groups/input_group_5.VP
