specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/E140M_1425_0.2x0.2_2707.000_15837/oe4x01010/oe4x01010_continuumfit.fits|1317.217|0.00047|13.4|0.063|22.666|4.171|-1.824|2.832|2|2|2|-31.7513|31.7513|1317.694555789699|1317.973571161941|17715|17734|0.00046|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/E140M_1425_0.2x0.2_2707.000_15837/oe4x01010/oe4x01010_continuumfit.fits|1370.132|0.00047|13.4|0.0|22.666|0.0|-1.824|0.0|2|2|2|-31.7513|31.7513|1370.628740073391|1370.918964000049|22089|22109|0.00046|NiII|none|-- 
/Users/billyli/Documents/float-for-morrow/SMC/SMC N90/SK 183/E140M_1425_0.2x0.2_2707.000_15837/oe4x01010/oe4x01010_continuumfit.fits|1454.842|0.00047|13.4|0.0|22.666|0.0|-1.824|0.0|2|2|2|-31.7513|31.7513|1455.3694516045553|1455.677618962085|28494|28514|0.00046|NiII|none|-- 
