specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3120/E140M_1425_0.2x0.06_3152.000_8320/o5ez01020/o5ez01020_continuumfit.fits|1250.578|0.00094|15.919|0.093|15.82|1.04|-1.912|0.591|2|2|2|-35.0936|35.0936|1251.603024190482|1251.895808634718|11645|11667|0.00093|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3120/E140M_1425_0.2x0.06_3152.000_8320/o5ez01020/o5ez01020_continuumfit.fits|1253.805|0.00094|15.919|0.0|15.82|0.0|-1.912|0.0|2|2|2|-35.0936|35.0936|1254.8326691698937|1255.1262091171063|11886|11908|0.00093|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3120/E140M_1425_0.2x0.06_3152.000_8320/o5ez01020/o5ez01020_continuumfit.fits|1239.9253|0.00093|16.156|0.064|11.775|2.034|-2.661|1.449|2|2|2|-15.0401|15.0401|1241.010707825875|1241.1351178969553|10616|10625|0.00092|MgII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3120/E140M_1425_0.2x0.06_3152.000_8320/o5ez01020/o5ez01020_continuumfit.fits|1240.3947|0.00093|16.156|0.0|11.775|0.0|-2.661|0.0|2|2|2|-15.0401|15.0401|1241.4805187300105|1241.6049758991596|10651|10661|0.00092|MgII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3120/E140M_1425_0.2x0.06_3152.000_8320/o5ez01020/o5ez01020_continuumfit.fits|1250.578|4e-05|15.595|0.049|15.297|0.917|-2.505|0.634|2|2|2|-28.4091|28.4091|1250.5155429364906|1250.7525588754293|11564|11581|4e-05|S II|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/PGMW 3120/E140M_1425_0.2x0.06_3152.000_8320/o5ez01020/o5ez01020_continuumfit.fits|1253.805|4e-05|15.595|0.0|15.297|0.0|-2.505|0.0|2|2|2|-28.4091|28.4091|1253.7423817718582|1253.980009308342|11805|11822|4e-05|S II|none|--|./modified_component_groups/input_group_1.VP
