specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1250.578|6e-05|15.536|0.033|16.47|0.782|-6.296|0.541|2|2|2|-35.0936|35.0936|1250.5016026285423|1250.794387072778|11563|11585|3e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1253.805|6e-05|15.536|0.0|16.47|0.0|-6.296|0.0|2|2|2|-35.0936|35.0936|1253.7284054922438|1254.0219454394564|11804|11826|3e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1250.578|0.00093|15.678|0.027|22.057|0.809|0.358|0.634|2|2|2|-31.7513|31.7513|1251.6030225806803|1251.8679223551196|11645|11665|0.00093|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1253.805|0.00093|15.678|0.0|22.057|0.0|0.358|0.0|2|2|2|-31.7513|31.7513|1254.8326675559383|1255.098250879562|11887|11907|0.00093|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1317.217|0.00094|13.83|0.032|13.213|1.301|1.279|0.889|2|2|2|-23.3957|23.3957|1318.3553789023233|1318.5609692228568|17764|17778|0.00095|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1370.132|0.00094|13.83|0.0|13.213|0.0|1.279|0.0|2|2|2|-23.3957|23.3957|1371.3161096510278|1371.529958908252|22139|22153|0.00095|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1454.842|0.00094|13.83|0.0|13.213|0.0|1.279|0.0|2|2|2|-23.3957|23.3957|1456.0993186035512|1456.3263893391288|28544|28559|0.00095|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1608.4511|0.00094|15.313|0.101|20.0|1.18|-8.118|0.996|2|2|2|-31.7513|31.7513|1609.7873835829603|1610.1280887077799|38507|38527|0.00091|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1611.2005|0.00094|15.313|0.0|20.0|0.0|-8.118|0.0|2|2|2|-31.7513|31.7513|1612.5390677544112|1612.8803552622887|38667|38687|0.00091|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1239.9253|0.00094|16.144|0.045|13.657|1.858|-5.766|1.25|2|2|2|-16.7112|16.7112|1241.0245277981853|1241.1627610266767|10617|10628|0.00092|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/LMC N11B/BI 42/E140M_1425_0.2x0.2_2750.000_14675/oda973030/oda973030_continuumfit.fits|1240.3947|0.00094|16.144|0.0|13.657|0.0|-5.766|0.0|2|2|2|-16.7112|16.7112|1241.4943439341641|1241.6326294937737|10653|10663|0.00092|MgII|none|--|./modified_component_groups/input_group_1.VP
