specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 51/G160M_1623_LP1_648.224_11625/lb2a05040/lb2a05040_continuumfit.fits|1454.842|0.00041|13.957|0.057|30.06|6.063|2.694|3.649|2|2|2|-30.0802|30.0802|1455.2883502582538|1455.5802984855065|2774|2798|0.00042|NiII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 51/G160M_1623_LP1_648.224_11625/lb2a05040/lb2a05040_continuumfit.fits|1709.6042|0.00041|13.957|0.0|30.06|0.0|2.694|0.0|2|2|2|-30.0802|30.0802|1710.1287121299645|1710.471784378012|24589|24617|0.00042|NiII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 51/G160M_1623_LP1_648.224_11625/lb2a05040/lb2a05040_continuumfit.fits|1741.5531|0.00041|13.957|0.0|30.06|0.0|2.694|0.0|2|2|2|-30.0802|30.0802|1742.0874141564154|1742.436897701853|27199|27228|0.00042|NiII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/SMC/SMC N66A/Cl* NGC 346 ELS 51/G160M_1623_LP1_648.224_11625/lb2a05040/lb2a05040_continuumfit.fits|1751.9157|0.00041|13.957|0.0|30.06|0.0|2.694|0.0|2|2|2|-30.0802|30.0802|1752.4531934358054|1752.804756480391|28046|28074|0.00042|NiII|none|--|./modified_component_groups/input_group_0.VP
