specfile|restwave|zsys|col|bval|vel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|z_comp|trans|rely|comment
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1133.66540|0.00007826|14.5735|50.0983|0.0000|2|2|2|-75.2005|75.2005|1133.46977|1134.03855|0.00007826|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1142.36560|0.00007826|14.5735|50.0983|0.0000|2|2|2|-75.2005|75.2005|1142.16846|1142.74162|0.00007826|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1143.22600|0.00007826|14.5735|50.0983|0.0000|2|2|2|-75.2005|75.2005|1143.02872|1143.60230|0.00007826|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1144.93790|0.00007826|14.5735|50.0983|0.0000|2|2|2|-75.2005|75.2005|1144.74032|1145.31476|0.00007826|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1260.53300|0.00007826|14.5735|50.0983|0.0000|2|2|2|-75.2005|75.2005|1260.31547|1260.94791|0.00007826|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1133.66540|0.00090325|15.1996|34.9078|0.0000|3|3|3|-65.1738|65.1738|1134.44274|1134.93609|0.00090325|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1142.36560|0.00090325|15.1996|34.9078|0.0000|3|3|3|-65.1738|65.1738|1143.14890|1143.64604|0.00090325|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1143.22600|0.00090325|15.1996|34.9078|0.0000|3|3|3|-65.1738|65.1738|1144.00989|1144.50741|0.00090325|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1144.93790|0.00090325|15.1996|34.9078|0.0000|3|3|3|-65.1738|65.1738|1145.72297|1146.22123|0.00090325|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1260.53300|0.00090325|15.1996|34.9078|0.0000|3|3|3|-65.1738|65.1738|1261.39733|1261.94589|0.00090325|FeII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1250.57800|0.00092555|15.8296|32.8998|0.0000|4|4|4|-58.4893|58.4893|1251.49129|1251.97971|0.00092555|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1253.80500|0.00092555|15.8296|32.8998|0.0000|4|4|4|-58.4893|58.4893|1254.72064|1255.21033|0.00092555|SII|none|
/Users/billyli/Documents/float-for-morrow/LMC/VFTS-545/G130M1291/G130M10/lf2t2c010_continuumfit.fits|1259.51800|0.00092555|15.8296|32.8998|0.0000|4|4|4|-58.4893|58.4893|1260.43781|1260.92973|0.00092555|SII|none|
